sum,abbreviation,date,setname,releasedate
14.67,SDCS,2022-11-15,Cyber Strike,2021-10-07 00:00:00+00:00
13.51,SDFC,2022-11-15,Freezing Chains,2021-02-18 00:00:00+00:00
647.13,ANGU,2022-11-16,Ancient Guardians,2021-05-07 00:00:00+00:00
1387.23,BACH,2022-11-16,Battle of Chaos,2022-02-11 00:00:00+00:00
1199.64,BLVO,2022-11-16,Blazing Vortex,2021-02-04 00:00:00+00:00
1026.7,BODE,2022-11-16,Burst of Destiny,2021-11-05 00:00:00+00:00
443.21,BROL,2022-11-16,Brothers of Legend,2021-12-03 00:00:00+00:00
1013.7,DAMA,2022-11-16,Dawn of Majesty,2021-08-12 00:00:00+00:00
19.29,EGS1,2022-11-16,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
753.02,GEIM,2022-11-16,Genesis Impact,2020-12-18 00:00:00+00:00
1196.35,GFTP,2022-11-16,Ghosts From the Past,2021-04-16 00:00:00+00:00
1554.95,GRCR,2022-11-16,The Grand Creators,2022-01-28 00:00:00+00:00
1347.7,KICO,2022-11-16,Kings Court,2021-07-08 00:00:00+00:00
141.88,LED8,2022-11-16,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1687.17,LIOV,2022-11-16,Lightning Overdrive,2021-06-03 00:00:00+00:00
176.5,MGED,2022-11-16,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
125.29,MP21,2022-11-16,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
361.39,OP16,2022-11-16,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
304.76,OP17,2022-11-16,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.93,SDCS,2022-11-16,Cyber Strike,2021-10-07 00:00:00+00:00
13.46,SDFC,2022-11-16,Freezing Chains,2021-02-18 00:00:00+00:00
646.46,ANGU,2022-11-17,Ancient Guardians,2021-05-07 00:00:00+00:00
1384.41,BACH,2022-11-17,Battle of Chaos,2022-02-11 00:00:00+00:00
1207.79,BLVO,2022-11-17,Blazing Vortex,2021-02-04 00:00:00+00:00
1027.35,BODE,2022-11-17,Burst of Destiny,2021-11-05 00:00:00+00:00
441.94,BROL,2022-11-17,Brothers of Legend,2021-12-03 00:00:00+00:00
1013.11,DAMA,2022-11-17,Dawn of Majesty,2021-08-12 00:00:00+00:00
19.51,EGS1,2022-11-17,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
753.85,GEIM,2022-11-17,Genesis Impact,2020-12-18 00:00:00+00:00
1196.24,GFTP,2022-11-17,Ghosts From the Past,2021-04-16 00:00:00+00:00
1553.29,GRCR,2022-11-17,The Grand Creators,2022-01-28 00:00:00+00:00
1347.52,KICO,2022-11-17,Kings Court,2021-07-08 00:00:00+00:00
144.33,LED8,2022-11-17,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1686.97,LIOV,2022-11-17,Lightning Overdrive,2021-06-03 00:00:00+00:00
175.87,MGED,2022-11-17,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
124.85,MP21,2022-11-17,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
360.95,OP16,2022-11-17,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
304.63,OP17,2022-11-17,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.88,SDCS,2022-11-17,Cyber Strike,2021-10-07 00:00:00+00:00
13.52,SDFC,2022-11-17,Freezing Chains,2021-02-18 00:00:00+00:00
644.85,ANGU,2022-11-18,Ancient Guardians,2021-05-07 00:00:00+00:00
1373.33,BACH,2022-11-18,Battle of Chaos,2022-02-11 00:00:00+00:00
1207.73,BLVO,2022-11-18,Blazing Vortex,2021-02-04 00:00:00+00:00
1028.16,BODE,2022-11-18,Burst of Destiny,2021-11-05 00:00:00+00:00
440.75,BROL,2022-11-18,Brothers of Legend,2021-12-03 00:00:00+00:00
1012.53,DAMA,2022-11-18,Dawn of Majesty,2021-08-12 00:00:00+00:00
19.97,EGS1,2022-11-18,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
753.78,GEIM,2022-11-18,Genesis Impact,2020-12-18 00:00:00+00:00
1195.16,GFTP,2022-11-18,Ghosts From the Past,2021-04-16 00:00:00+00:00
1554.06,GRCR,2022-11-18,The Grand Creators,2022-01-28 00:00:00+00:00
1345.75,KICO,2022-11-18,Kings Court,2021-07-08 00:00:00+00:00
143.54,LED8,2022-11-18,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1688.5,LIOV,2022-11-18,Lightning Overdrive,2021-06-03 00:00:00+00:00
175.35,MGED,2022-11-18,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
124.25,MP21,2022-11-18,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
359.91,OP16,2022-11-18,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
304.9,OP17,2022-11-18,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.595,SDCS,2022-11-18,Cyber Strike,2021-10-07 00:00:00+00:00
13.51,SDFC,2022-11-18,Freezing Chains,2021-02-18 00:00:00+00:00
644.95,ANGU,2022-11-19,Ancient Guardians,2021-05-07 00:00:00+00:00
1367.96,BACH,2022-11-19,Battle of Chaos,2022-02-11 00:00:00+00:00
1207.3,BLVO,2022-11-19,Blazing Vortex,2021-02-04 00:00:00+00:00
1024.12,BODE,2022-11-19,Burst of Destiny,2021-11-05 00:00:00+00:00
439.77,BROL,2022-11-19,Brothers of Legend,2021-12-03 00:00:00+00:00
1012.14,DAMA,2022-11-19,Dawn of Majesty,2021-08-12 00:00:00+00:00
19.95,EGS1,2022-11-19,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
752.33,GEIM,2022-11-19,Genesis Impact,2020-12-18 00:00:00+00:00
1193.46,GFTP,2022-11-19,Ghosts From the Past,2021-04-16 00:00:00+00:00
1552.77,GRCR,2022-11-19,The Grand Creators,2022-01-28 00:00:00+00:00
1345.75,KICO,2022-11-19,Kings Court,2021-07-08 00:00:00+00:00
141.52,LED8,2022-11-19,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1687.53,LIOV,2022-11-19,Lightning Overdrive,2021-06-03 00:00:00+00:00
174.2,MGED,2022-11-19,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
124.6,MP21,2022-11-19,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
359.67,OP16,2022-11-19,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
305.13,OP17,2022-11-19,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.61,SDCS,2022-11-19,Cyber Strike,2021-10-07 00:00:00+00:00
13.6,SDFC,2022-11-19,Freezing Chains,2021-02-18 00:00:00+00:00
644.27,ANGU,2022-11-20,Ancient Guardians,2021-05-07 00:00:00+00:00
1367.62,BACH,2022-11-20,Battle of Chaos,2022-02-11 00:00:00+00:00
1217.19,BLVO,2022-11-20,Blazing Vortex,2021-02-04 00:00:00+00:00
1025.11,BODE,2022-11-20,Burst of Destiny,2021-11-05 00:00:00+00:00
438.67,BROL,2022-11-20,Brothers of Legend,2021-12-03 00:00:00+00:00
1011.71,DAMA,2022-11-20,Dawn of Majesty,2021-08-12 00:00:00+00:00
19.88,EGS1,2022-11-20,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
753.03,GEIM,2022-11-20,Genesis Impact,2020-12-18 00:00:00+00:00
1192.53,GFTP,2022-11-20,Ghosts From the Past,2021-04-16 00:00:00+00:00
1551.93,GRCR,2022-11-20,The Grand Creators,2022-01-28 00:00:00+00:00
1345.61,KICO,2022-11-20,Kings Court,2021-07-08 00:00:00+00:00
142.1,LED8,2022-11-20,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1686.88,LIOV,2022-11-20,Lightning Overdrive,2021-06-03 00:00:00+00:00
172.58,MGED,2022-11-20,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
123.69,MP21,2022-11-20,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
360.18,OP16,2022-11-20,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
305.43,OP17,2022-11-20,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.73,SDCS,2022-11-20,Cyber Strike,2021-10-07 00:00:00+00:00
13.59,SDFC,2022-11-20,Freezing Chains,2021-02-18 00:00:00+00:00
643.74,ANGU,2022-11-21,Ancient Guardians,2021-05-07 00:00:00+00:00
1367.87,BACH,2022-11-21,Battle of Chaos,2022-02-11 00:00:00+00:00
1217.43,BLVO,2022-11-21,Blazing Vortex,2021-02-04 00:00:00+00:00
1024.55,BODE,2022-11-21,Burst of Destiny,2021-11-05 00:00:00+00:00
439.38,BROL,2022-11-21,Brothers of Legend,2021-12-03 00:00:00+00:00
1010.77,DAMA,2022-11-21,Dawn of Majesty,2021-08-12 00:00:00+00:00
19.69,EGS1,2022-11-21,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
754.49,GEIM,2022-11-21,Genesis Impact,2020-12-18 00:00:00+00:00
1191.1,GFTP,2022-11-21,Ghosts From the Past,2021-04-16 00:00:00+00:00
1551.74,GRCR,2022-11-21,The Grand Creators,2022-01-28 00:00:00+00:00
1345.61,KICO,2022-11-21,Kings Court,2021-07-08 00:00:00+00:00
143.33,LED8,2022-11-21,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1685.78,LIOV,2022-11-21,Lightning Overdrive,2021-06-03 00:00:00+00:00
173.65,MGED,2022-11-21,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
123.05,MP21,2022-11-21,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
360.11,OP16,2022-11-21,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
305.29,OP17,2022-11-21,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.865,SDCS,2022-11-21,Cyber Strike,2021-10-07 00:00:00+00:00
13.48,SDFC,2022-11-21,Freezing Chains,2021-02-18 00:00:00+00:00
643.61,ANGU,2022-11-22,Ancient Guardians,2021-05-07 00:00:00+00:00
1367.34,BACH,2022-11-22,Battle of Chaos,2022-02-11 00:00:00+00:00
1217.81,BLVO,2022-11-22,Blazing Vortex,2021-02-04 00:00:00+00:00
1015.99,BODE,2022-11-22,Burst of Destiny,2021-11-05 00:00:00+00:00
438.79,BROL,2022-11-22,Brothers of Legend,2021-12-03 00:00:00+00:00
1010.52,DAMA,2022-11-22,Dawn of Majesty,2021-08-12 00:00:00+00:00
19.5,EGS1,2022-11-22,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
753.02,GEIM,2022-11-22,Genesis Impact,2020-12-18 00:00:00+00:00
1188.95,GFTP,2022-11-22,Ghosts From the Past,2021-04-16 00:00:00+00:00
1550.56,GRCR,2022-11-22,The Grand Creators,2022-01-28 00:00:00+00:00
1340.92,KICO,2022-11-22,Kings Court,2021-07-08 00:00:00+00:00
145.76,LED8,2022-11-22,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1685.07,LIOV,2022-11-22,Lightning Overdrive,2021-06-03 00:00:00+00:00
172.74,MGED,2022-11-22,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
122.08,MP21,2022-11-22,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
358.67,OP16,2022-11-22,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
304.37,OP17,2022-11-22,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.81,SDCS,2022-11-22,Cyber Strike,2021-10-07 00:00:00+00:00
13.5,SDFC,2022-11-22,Freezing Chains,2021-02-18 00:00:00+00:00
643.92,ANGU,2022-11-23,Ancient Guardians,2021-05-07 00:00:00+00:00
1359.37,BACH,2022-11-23,Battle of Chaos,2022-02-11 00:00:00+00:00
1220.71,BLVO,2022-11-23,Blazing Vortex,2021-02-04 00:00:00+00:00
1016.1,BODE,2022-11-23,Burst of Destiny,2021-11-05 00:00:00+00:00
438.8,BROL,2022-11-23,Brothers of Legend,2021-12-03 00:00:00+00:00
1016.84,DAMA,2022-11-23,Dawn of Majesty,2021-08-12 00:00:00+00:00
19.4,EGS1,2022-11-23,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
752.83,GEIM,2022-11-23,Genesis Impact,2020-12-18 00:00:00+00:00
1185.79,GFTP,2022-11-23,Ghosts From the Past,2021-04-16 00:00:00+00:00
1547.61,GRCR,2022-11-23,The Grand Creators,2022-01-28 00:00:00+00:00
1344.5,KICO,2022-11-23,Kings Court,2021-07-08 00:00:00+00:00
123.05,LED8,2022-11-23,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1684.42,LIOV,2022-11-23,Lightning Overdrive,2021-06-03 00:00:00+00:00
170.99,MGED,2022-11-23,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
119.9,MP21,2022-11-23,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
358.84,OP16,2022-11-23,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
304.01,OP17,2022-11-23,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.655,SDCS,2022-11-23,Cyber Strike,2021-10-07 00:00:00+00:00
13.35,SDFC,2022-11-23,Freezing Chains,2021-02-18 00:00:00+00:00
643.93,ANGU,2022-11-24,Ancient Guardians,2021-05-07 00:00:00+00:00
1352.77,BACH,2022-11-24,Battle of Chaos,2022-02-11 00:00:00+00:00
1220.34,BLVO,2022-11-24,Blazing Vortex,2021-02-04 00:00:00+00:00
1016.57,BODE,2022-11-24,Burst of Destiny,2021-11-05 00:00:00+00:00
438.62,BROL,2022-11-24,Brothers of Legend,2021-12-03 00:00:00+00:00
1017.35,DAMA,2022-11-24,Dawn of Majesty,2021-08-12 00:00:00+00:00
19.12,EGS1,2022-11-24,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
753.54,GEIM,2022-11-24,Genesis Impact,2020-12-18 00:00:00+00:00
1185.48,GFTP,2022-11-24,Ghosts From the Past,2021-04-16 00:00:00+00:00
1545.85,GRCR,2022-11-24,The Grand Creators,2022-01-28 00:00:00+00:00
1344.26,KICO,2022-11-24,Kings Court,2021-07-08 00:00:00+00:00
115.63,LED8,2022-11-24,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1683.41,LIOV,2022-11-24,Lightning Overdrive,2021-06-03 00:00:00+00:00
168.6,MGED,2022-11-24,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
120.17,MP21,2022-11-24,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
358.66,OP16,2022-11-24,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
303.33,OP17,2022-11-24,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.665,SDCS,2022-11-24,Cyber Strike,2021-10-07 00:00:00+00:00
13.37,SDFC,2022-11-24,Freezing Chains,2021-02-18 00:00:00+00:00
643.47,ANGU,2022-11-25,Ancient Guardians,2021-05-07 00:00:00+00:00
1354.02,BACH,2022-11-25,Battle of Chaos,2022-02-11 00:00:00+00:00
1219.89,BLVO,2022-11-25,Blazing Vortex,2021-02-04 00:00:00+00:00
1016.66,BODE,2022-11-25,Burst of Destiny,2021-11-05 00:00:00+00:00
438.96,BROL,2022-11-25,Brothers of Legend,2021-12-03 00:00:00+00:00
1016.43,DAMA,2022-11-25,Dawn of Majesty,2021-08-12 00:00:00+00:00
19.16,EGS1,2022-11-25,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
752.38,GEIM,2022-11-25,Genesis Impact,2020-12-18 00:00:00+00:00
1184.27,GFTP,2022-11-25,Ghosts From the Past,2021-04-16 00:00:00+00:00
1544.85,GRCR,2022-11-25,The Grand Creators,2022-01-28 00:00:00+00:00
1347.51,KICO,2022-11-25,Kings Court,2021-07-08 00:00:00+00:00
113.3,LED8,2022-11-25,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1684.04,LIOV,2022-11-25,Lightning Overdrive,2021-06-03 00:00:00+00:00
167.91,MGED,2022-11-25,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
121.15,MP21,2022-11-25,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
358.49,OP16,2022-11-25,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
301.92,OP17,2022-11-25,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.68,SDCS,2022-11-25,Cyber Strike,2021-10-07 00:00:00+00:00
13.39,SDFC,2022-11-25,Freezing Chains,2021-02-18 00:00:00+00:00
636.99,ANGU,2022-11-26,Ancient Guardians,2021-05-07 00:00:00+00:00
1347.84,BACH,2022-11-26,Battle of Chaos,2022-02-11 00:00:00+00:00
1209.75,BLVO,2022-11-26,Blazing Vortex,2021-02-04 00:00:00+00:00
1000.64,BODE,2022-11-26,Burst of Destiny,2021-11-05 00:00:00+00:00
435.25,BROL,2022-11-26,Brothers of Legend,2021-12-03 00:00:00+00:00
1030.2,DAMA,2022-11-26,Dawn of Majesty,2021-08-12 00:00:00+00:00
18.79,EGS1,2022-11-26,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
746.09,GEIM,2022-11-26,Genesis Impact,2020-12-18 00:00:00+00:00
1176.27,GFTP,2022-11-26,Ghosts From the Past,2021-04-16 00:00:00+00:00
1538.95,GRCR,2022-11-26,The Grand Creators,2022-01-28 00:00:00+00:00
1341.16,KICO,2022-11-26,Kings Court,2021-07-08 00:00:00+00:00
112.57,LED8,2022-11-26,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1679.76,LIOV,2022-11-26,Lightning Overdrive,2021-06-03 00:00:00+00:00
161.93,MGED,2022-11-26,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
123.45,MP21,2022-11-26,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
348.77,OP16,2022-11-26,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
299.03,OP17,2022-11-26,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.72,SDCS,2022-11-26,Cyber Strike,2021-10-07 00:00:00+00:00
13.43,SDFC,2022-11-26,Freezing Chains,2021-02-18 00:00:00+00:00
635.89,ANGU,2022-11-27,Ancient Guardians,2021-05-07 00:00:00+00:00
1346.01,BACH,2022-11-27,Battle of Chaos,2022-02-11 00:00:00+00:00
1211.04,BLVO,2022-11-27,Blazing Vortex,2021-02-04 00:00:00+00:00
1001.93,BODE,2022-11-27,Burst of Destiny,2021-11-05 00:00:00+00:00
435.69,BROL,2022-11-27,Brothers of Legend,2021-12-03 00:00:00+00:00
1028.45,DAMA,2022-11-27,Dawn of Majesty,2021-08-12 00:00:00+00:00
18.82,EGS1,2022-11-27,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
746.73,GEIM,2022-11-27,Genesis Impact,2020-12-18 00:00:00+00:00
1174.58,GFTP,2022-11-27,Ghosts From the Past,2021-04-16 00:00:00+00:00
1538.73,GRCR,2022-11-27,The Grand Creators,2022-01-28 00:00:00+00:00
1338.12,KICO,2022-11-27,Kings Court,2021-07-08 00:00:00+00:00
112.72,LED8,2022-11-27,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1678.88,LIOV,2022-11-27,Lightning Overdrive,2021-06-03 00:00:00+00:00
163.1,MGED,2022-11-27,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
123.7,MP21,2022-11-27,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
348.84,OP16,2022-11-27,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
298.6,OP17,2022-11-27,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.7,SDCS,2022-11-27,Cyber Strike,2021-10-07 00:00:00+00:00
13.41,SDFC,2022-11-27,Freezing Chains,2021-02-18 00:00:00+00:00
635.59,ANGU,2022-11-28,Ancient Guardians,2021-05-07 00:00:00+00:00
1347.18,BACH,2022-11-28,Battle of Chaos,2022-02-11 00:00:00+00:00
1208.81,BLVO,2022-11-28,Blazing Vortex,2021-02-04 00:00:00+00:00
996.4,BODE,2022-11-28,Burst of Destiny,2021-11-05 00:00:00+00:00
433.54,BROL,2022-11-28,Brothers of Legend,2021-12-03 00:00:00+00:00
1026.57,DAMA,2022-11-28,Dawn of Majesty,2021-08-12 00:00:00+00:00
18.48,EGS1,2022-11-28,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
746.31,GEIM,2022-11-28,Genesis Impact,2020-12-18 00:00:00+00:00
1173.65,GFTP,2022-11-28,Ghosts From the Past,2021-04-16 00:00:00+00:00
1539.11,GRCR,2022-11-28,The Grand Creators,2022-01-28 00:00:00+00:00
1336.63,KICO,2022-11-28,Kings Court,2021-07-08 00:00:00+00:00
116.63,LED8,2022-11-28,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1676.89,LIOV,2022-11-28,Lightning Overdrive,2021-06-03 00:00:00+00:00
163.27,MGED,2022-11-28,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
124.41,MP21,2022-11-28,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
348.95,OP16,2022-11-28,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
298.52,OP17,2022-11-28,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.82,SDCS,2022-11-28,Cyber Strike,2021-10-07 00:00:00+00:00
13.4,SDFC,2022-11-28,Freezing Chains,2021-02-18 00:00:00+00:00
632.94,ANGU,2022-11-29,Ancient Guardians,2021-05-07 00:00:00+00:00
1346.72,BACH,2022-11-29,Battle of Chaos,2022-02-11 00:00:00+00:00
1213.56,BLVO,2022-11-29,Blazing Vortex,2021-02-04 00:00:00+00:00
990.18,BODE,2022-11-29,Burst of Destiny,2021-11-05 00:00:00+00:00
424.26,BROL,2022-11-29,Brothers of Legend,2021-12-03 00:00:00+00:00
1024.99,DAMA,2022-11-29,Dawn of Majesty,2021-08-12 00:00:00+00:00
18.11,EGS1,2022-11-29,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
743.32,GEIM,2022-11-29,Genesis Impact,2020-12-18 00:00:00+00:00
1179.16,GFTP,2022-11-29,Ghosts From the Past,2021-04-16 00:00:00+00:00
1535.33,GRCR,2022-11-29,The Grand Creators,2022-01-28 00:00:00+00:00
1341.07,KICO,2022-11-29,Kings Court,2021-07-08 00:00:00+00:00
116.93,LED8,2022-11-29,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1679.76,LIOV,2022-11-29,Lightning Overdrive,2021-06-03 00:00:00+00:00
162.89,MGED,2022-11-29,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
124.57,MP21,2022-11-29,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
346.86,OP16,2022-11-29,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
296.28,OP17,2022-11-29,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.645,SDCS,2022-11-29,Cyber Strike,2021-10-07 00:00:00+00:00
13.35,SDFC,2022-11-29,Freezing Chains,2021-02-18 00:00:00+00:00
632.89,ANGU,2022-11-30,Ancient Guardians,2021-05-07 00:00:00+00:00
1346.8,BACH,2022-11-30,Battle of Chaos,2022-02-11 00:00:00+00:00
1211.62,BLVO,2022-11-30,Blazing Vortex,2021-02-04 00:00:00+00:00
988.66,BODE,2022-11-30,Burst of Destiny,2021-11-05 00:00:00+00:00
422.15,BROL,2022-11-30,Brothers of Legend,2021-12-03 00:00:00+00:00
1025.9,DAMA,2022-11-30,Dawn of Majesty,2021-08-12 00:00:00+00:00
18.21,EGS1,2022-11-30,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
742.06,GEIM,2022-11-30,Genesis Impact,2020-12-18 00:00:00+00:00
1177.8,GFTP,2022-11-30,Ghosts From the Past,2021-04-16 00:00:00+00:00
1535.21,GRCR,2022-11-30,The Grand Creators,2022-01-28 00:00:00+00:00
1341.16,KICO,2022-11-30,Kings Court,2021-07-08 00:00:00+00:00
116.72,LED8,2022-11-30,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1678.73,LIOV,2022-11-30,Lightning Overdrive,2021-06-03 00:00:00+00:00
162.56,MGED,2022-11-30,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
125.23,MP21,2022-11-30,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
346.74,OP16,2022-11-30,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
293.9,OP17,2022-11-30,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.82,SDCS,2022-11-30,Cyber Strike,2021-10-07 00:00:00+00:00
13.31,SDFC,2022-11-30,Freezing Chains,2021-02-18 00:00:00+00:00
631.68,ANGU,2022-12-01,Ancient Guardians,2021-05-07 00:00:00+00:00
1349.39,BACH,2022-12-01,Battle of Chaos,2022-02-11 00:00:00+00:00
1209.81,BLVO,2022-12-01,Blazing Vortex,2021-02-04 00:00:00+00:00
974.53,BODE,2022-12-01,Burst of Destiny,2021-11-05 00:00:00+00:00
422.02,BROL,2022-12-01,Brothers of Legend,2021-12-03 00:00:00+00:00
1026.16,DAMA,2022-12-01,Dawn of Majesty,2021-08-12 00:00:00+00:00
18.2,EGS1,2022-12-01,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
738.33,GEIM,2022-12-01,Genesis Impact,2020-12-18 00:00:00+00:00
1177.17,GFTP,2022-12-01,Ghosts From the Past,2021-04-16 00:00:00+00:00
1535.29,GRCR,2022-12-01,The Grand Creators,2022-01-28 00:00:00+00:00
1341.26,KICO,2022-12-01,Kings Court,2021-07-08 00:00:00+00:00
116.46,LED8,2022-12-01,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1677.13,LIOV,2022-12-01,Lightning Overdrive,2021-06-03 00:00:00+00:00
162.79,MGED,2022-12-01,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
125.67,MP21,2022-12-01,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
346.47,OP16,2022-12-01,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
293.87,OP17,2022-12-01,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
14.995,SDCS,2022-12-01,Cyber Strike,2021-10-07 00:00:00+00:00
13.28,SDFC,2022-12-01,Freezing Chains,2021-02-18 00:00:00+00:00
630.98,ANGU,2022-12-02,Ancient Guardians,2021-05-07 00:00:00+00:00
1343.18,BACH,2022-12-02,Battle of Chaos,2022-02-11 00:00:00+00:00
1211.64,BLVO,2022-12-02,Blazing Vortex,2021-02-04 00:00:00+00:00
976.57,BODE,2022-12-02,Burst of Destiny,2021-11-05 00:00:00+00:00
415.54,BROL,2022-12-02,Brothers of Legend,2021-12-03 00:00:00+00:00
1026.73,DAMA,2022-12-02,Dawn of Majesty,2021-08-12 00:00:00+00:00
18.36,EGS1,2022-12-02,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
737.62,GEIM,2022-12-02,Genesis Impact,2020-12-18 00:00:00+00:00
1176.91,GFTP,2022-12-02,Ghosts From the Past,2021-04-16 00:00:00+00:00
1532.54,GRCR,2022-12-02,The Grand Creators,2022-01-28 00:00:00+00:00
1340.97,KICO,2022-12-02,Kings Court,2021-07-08 00:00:00+00:00
113.46,LED8,2022-12-02,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
